"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"2331",NA,NA,20.839727051749,5.93731426122399,NA,10.3674803985422,NA,NA,NA,NA,12.3114591367851,NA,NA,NA,NA
"2332",NA,NA,NA,5.3403979818191,6.5903946436293,NA,NA,NA,NA,NA,NA,11.8932586724093,NA,3.15293059275177,NA
"2333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.55940416445917,2.25503160216804,NA
"2334",9.99866333566394,NA,NA,NA,NA,9.73593897145685,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2335",NA,NA,NA,NA,10.1125392587107,NA,4.32459934693235,NA,NA,5.35541924900033,NA,NA,NA,NA,NA
"2336",NA,NA,14.1785284673417,NA,NA,NA,NA,6.36500755360731,NA,NA,NA,NA,NA,NA,NA
"2337",NA,2.58279233168938,NA,NA,NA,2.03909611533004,1.26101068684566,NA,4.46210697015913,NA,1.73884452651534,3.6202383543136,NA,NA,2.63684713732883
"2338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51627797690479,2.31889709935496
"2339",NA,NA,NA,NA,NA,8.82620726438502,NA,4.42675928375123,NA,NA,NA,NA,9.3546677276904,NA,NA
"2340",NA,4.35925867337715,7.91044352322357,NA,NA,5.9520125856986,NA,4.18363802322155,NA,4.42698631531169,NA,NA,NA,NA,NA
"2341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.40702194005558,NA,NA
"2342",NA,NA,NA,NA,5.39840603546666,NA,NA,1.70661004005593,NA,NA,NA,5.28011045232666,NA,NA,NA
"2343",NA,NA,NA,4.2491118430867,10.8839830910573,NA,5.09026195583546,NA,NA,NA,NA,NA,NA,NA,NA
"2344",NA,NA,NA,NA,NA,NA,NA,NA,6.64326732307901,NA,NA,NA,9.90171021599919,NA,NA
"2345",8.1326934884542,NA,NA,NA,NA,8.59154786130657,NA,5.88142268528139,NA,NA,NA,12.9722577149052,NA,NA,NA
"2346",7.21867455007078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.65959011084333,NA,4.52229451915983,NA
"2347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1232022934771,NA,6.42750079044791
"2349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.45990583770619
"2350",NA,NA,NA,0.0491045530946599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2351",NA,NA,13.3325318689923,NA,NA,NA,NA,NA,7.25801734548783,NA,NA,NA,NA,NA,NA
"2352",NA,6.80086982511034,NA,NA,NA,NA,NA,NA,NA,4.55565516861274,NA,NA,NA,NA,NA
"2353",NA,NA,NA,NA,3.87091821371596,2.4157548657128,NA,NA,NA,3.734529841701,NA,NA,NA,NA,NA
"2354",12.6153589918836,NA,22.9315572888379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9632762693487,NA,2.31091418551245,NA
"2356",NA,NA,14.6309374141306,NA,NA,NA,NA,3.34152791011877,NA,4.68171127329129,NA,NA,NA,NA,NA
"2357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2358",12.0177629702647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2359",NA,NA,NA,NA,NA,NA,NA,3.61992016653357,NA,NA,NA,NA,NA,NA,NA
"2360",1.97275944627298,NA,NA,0.327560633040279,NA,0.342875661050041,NA,1.66853461419211,NA,NA,NA,NA,NA,NA,NA
"2361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2362",NA,NA,NA,NA,NA,NA,4.36664137184694,NA,NA,NA,NA,NA,9.75270900952585,NA,NA
"2363",NA,NA,12.560293997948,NA,NA,NA,NA,NA,NA,NA,NA,10.8219592514486,9.57615243013932,NA,NA
"2364",NA,2.34284709781433,NA,NA,7.73442622288488,3.54027705918428,NA,NA,NA,3.53416626759794,NA,NA,NA,NA,NA
"2365",10.3559383359657,NA,NA,7.55022037373358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2366",NA,9.16705906094218,NA,NA,NA,NA,NA,NA,5.68922762704905,4.5395508171714,NA,NA,NA,NA,7.97141573067195
"2367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2368",NA,NA,NA,NA,NA,NA,4.11925607306467,NA,NA,NA,4.13552803816975,4.15725927398375,NA,NA,NA
"2369",NA,NA,NA,NA,6.01632362786073,3.25080144765687,NA,NA,NA,NA,6.15160151000712,NA,NA,NA,NA
"2370",5.4818399847043,NA,NA,NA,NA,NA,NA,2.94453993319687,6.63688580662724,NA,NA,NA,NA,NA,NA
"2371",NA,1.05949105192643,7.45850271340353,NA,5.4110269896398,NA,NA,NA,NA,NA,3.24075547330277,NA,NA,0.785256297799867,NA
"2372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.00576685735348,NA,NA
"2373",NA,4.19049158333444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.39584448107311,NA,12.139842630205,NA,NA
"2375",7.19878698970429,6.97621976930746,NA,NA,NA,1.76187129190856,3.6010139912596,NA,NA,NA,6.01798850002407,NA,NA,NA,NA
"2376",13.37790661815,NA,NA,4.90525197096933,NA,NA,NA,NA,NA,NA,NA,13.0352961495386,NA,NA,5.71585801823548
"2377",NA,NA,NA,NA,NA,NA,4.48400247926556,NA,NA,NA,NA,NA,9.43106260001124,NA,NA
"2378",NA,10.1790137476519,19.5137198141695,5.96386321511744,NA,NA,8.17348477579681,NA,NA,NA,NA,15.421531822423,NA,NA,NA
"2379",NA,NA,NA,NA,NA,3.19803242408768,NA,1.06843369603145,NA,NA,NA,7.78911999435581,NA,NA,NA
"2380",NA,NA,NA,NA,NA,NA,NA,7.76235129431684,12.7487232711352,NA,NA,NA,NA,3.59545288111838,NA
"2381",NA,NA,NA,5.00640411831915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2383",NA,NA,NA,3.51842396828726,NA,NA,NA,NA,NA,NA,NA,NA,9.38445651350453,NA,NA
"2384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2385",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.72454770862677,NA,14.5026439945782,NA,NA,NA
"2386",NA,NA,NA,NA,NA,NA,NA,NA,4.77043469096727,NA,3.49422178358209,NA,NA,NA,NA
"2387",NA,NA,19.3643920500759,7.03372509873487,NA,NA,NA,8.17924100735274,NA,4.57760802000697,NA,NA,NA,NA,NA
"2388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.427110774133413,NA
"2389",12.4506295347869,7.10589331651637,NA,NA,NA,6.71807141026593,NA,NA,NA,8.34056359318491,11.5060750236471,NA,NA,NA,NA
"2390",NA,5.25011699174045,NA,NA,NA,NA,NA,NA,NA,4.5553827727283,NA,9.39857087523518,NA,NA,NA
"2391",2.15224068935849,NA,NA,NA,NA,NA,NA,NA,NA,0.148179897589723,NA,NA,NA,NA,NA
"2392",NA,NA,NA,1.02913939032724,9.32916632135898,NA,NA,2.78521383353244,NA,4.77541736256764,NA,NA,NA,NA,NA
"2393",NA,NA,6.63072770578585,NA,NA,7.98363588461255,NA,NA,NA,5.74477205676666,NA,NA,NA,NA,NA
"2394",3.71073512632491,NA,NA,NA,NA,NA,2.11612533302692,0,NA,NA,NA,NA,NA,NA,NA
"2395",6.61957150903709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.422835331396316,4.62872460168915
"2396",NA,NA,NA,NA,0.414825565676471,NA,NA,NA,NA,2.46114028528652,NA,NA,NA,1.86630218246756,NA
"2397",5.03184773668545,NA,NA,2.33925377556772,NA,4.38901715604909,NA,NA,3.55583611685014,NA,NA,NA,NA,NA,NA
"2398",NA,6.85854688657114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2399",NA,NA,NA,NA,NA,NA,4.96523307124792,NA,NA,6.82756704638691,NA,14.9843593513487,NA,NA,NA
"2400",NA,NA,NA,NA,NA,NA,4.0850491968371,NA,NA,NA,NA,NA,5.32613365160816,NA,NA
"2401",NA,NA,NA,NA,NA,NA,NA,4.16704315666362,NA,NA,NA,NA,8.68350867057729,NA,NA
"2402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72236407104314,NA,NA,1.63708899560164,NA
"2403",NA,NA,NA,NA,NA,NA,NA,6.40013982165937,NA,NA,NA,NA,NA,NA,NA
"2404",NA,NA,NA,NA,NA,2.22786157149002,NA,NA,3.13310541648774,NA,NA,NA,NA,NA,9.30447315746856
"2405",7.24982343157727,7.10506192939135,NA,NA,NA,NA,NA,NA,NA,NA,7.22375280974591,NA,NA,NA,NA
"2406",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.39207481345411,NA,NA,NA,NA,NA
"2407",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.800852880784714,NA,NA,NA,NA,3.18326762279661
"2408",NA,9.11766881604463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2409",9.84776392399527,NA,NA,NA,11.8361146404147,NA,NA,NA,NA,NA,NA,NA,12.7307026331975,NA,NA
"2410",NA,NA,13.030771312398,NA,NA,NA,NA,NA,NA,NA,NA,8.24668933126579,NA,NA,NA
"2411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.873515349386262,NA
"2412",NA,NA,NA,NA,NA,NA,6.03275065097756,NA,NA,NA,7.83460724795489,NA,NA,NA,NA
"2413",NA,NA,NA,NA,NA,NA,3.17416923615623,NA,NA,NA,NA,NA,NA,0.0707319729917264,NA
"2414",14.4739598044433,NA,15.5780227011305,NA,NA,NA,9.00483939728959,NA,NA,NA,11.2272703039413,NA,NA,NA,NA
"2415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2416",NA,NA,NA,NA,NA,NA,NA,6.08940227585654,NA,NA,9.77369402207988,NA,NA,NA,NA
"2417",NA,6.96746556945398,NA,NA,NA,NA,NA,NA,NA,NA,6.53941278911138,NA,NA,NA,5.45157046155395
"2418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2249962724601,NA
"2421",12.4587331334088,NA,15.1337986172283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5529675289043,NA,NA,NA
"2423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8917955598727,NA
"2424",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,3.10780774073545,3.97987492555145,2.68353628517519,NA,NA
"2425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2426",11.6939180975757,NA,NA,5.49745561741308,14.7373794443533,NA,NA,6.7833260102732,NA,NA,NA,NA,NA,NA,6.74427628860544
"2427",NA,NA,10.2813103532765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2428",NA,NA,NA,NA,NA,9.03964287906177,NA,NA,NA,NA,NA,NA,NA,2.32892986851789,NA
"2429",NA,NA,NA,NA,NA,NA,NA,0,1.74087834793601,NA,3.11730688734895,2.75784589762058,NA,NA,NA
"2430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0284389309849,NA,NA
"2431",NA,7.05383634165725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.84218797465984,NA
"2432",NA,4.30768828077851,NA,NA,NA,NA,NA,NA,NA,2.13135465011037,NA,NA,NA,1.68583088310501,NA
"2433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.00633080637422
"2434",NA,NA,15.362755946174,6.37708327406571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9937618784121
"2435",11.1736141171452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.10835571060789,NA
"2436",NA,6.52588351804515,NA,NA,NA,NA,NA,NA,NA,3.95065176657555,NA,NA,NA,NA,NA
"2437",NA,NA,NA,NA,11.3900299524146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2438",11.3166463931421,NA,19.6834352702592,3.37856862000312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2439",NA,NA,NA,NA,NA,NA,NA,8.67140215406119,NA,NA,NA,NA,NA,NA,NA
"2440",NA,NA,12.7844692184367,NA,11.9375753882346,NA,NA,NA,NA,NA,7.4404701350205,9.0569313544292,NA,NA,NA
"2441",7.44847223125803,NA,NA,NA,NA,NA,4.41533936377221,NA,NA,NA,NA,NA,9.2621532453962,NA,NA
"2442",4.2014617181084,NA,NA,NA,NA,NA,NA,1.33240980257031,NA,3.35618346243533,NA,NA,NA,NA,NA
"2443",NA,NA,12.9847374002167,NA,NA,NA,5.94633584011793,NA,NA,NA,NA,NA,NA,NA,NA
"2444",NA,NA,NA,NA,NA,6.73672858000597,NA,NA,NA,7.31618727166165,11.3536031838977,NA,NA,NA,NA
"2445",NA,7.42044982025611,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4249462673214,NA,NA,NA
"2446",NA,8.76891059876213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2448",NA,1.51997149407195,NA,NA,NA,NA,NA,NA,2.11870824330282,NA,NA,NA,NA,NA,NA
"2449",NA,NA,NA,NA,9.50625886564709,NA,NA,NA,8.48492110247919,NA,NA,NA,NA,NA,6.90241898460453
"2450",NA,NA,NA,NA,NA,NA,5.80801311338269,NA,NA,NA,NA,NA,NA,NA,NA
"2451",NA,NA,15.0729650116806,NA,NA,5.28491980881727,3.52996267824887,NA,NA,NA,NA,NA,NA,NA,NA
"2452",NA,NA,NA,NA,NA,NA,5.74785473964561,NA,NA,NA,NA,NA,NA,1.28562539969893,NA
"2453",NA,NA,NA,NA,NA,NA,3.58354747509641,NA,NA,NA,NA,NA,NA,NA,NA
"2454",NA,NA,9.75195111668026,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8662978713903,2.28799746000905,NA
"2455",NA,NA,NA,NA,NA,NA,NA,NA,NA,6.07266923608843,7.90441931139516,NA,14.2075898108769,NA,NA
"2456",NA,NA,NA,5.22988298556666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2457",NA,NA,NA,NA,NA,10.3210055960353,NA,NA,NA,NA,NA,NA,16.4981244578717,NA,NA
"2458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.71275261488131,NA,NA,NA
"2459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2460",NA,NA,12.5551763557012,NA,NA,NA,3.10733918445576,NA,NA,4.62788642536198,NA,NA,NA,NA,NA
"2461",NA,NA,19.4550998616309,6.28532714059132,NA,NA,NA,7.35359602699087,NA,NA,NA,NA,NA,NA,NA
"2462",NA,NA,NA,4.68469106604778,NA,NA,4.83107124566737,NA,NA,NA,NA,9.51092357766852,NA,NA,7.70292311488323
"2463",NA,4.27002788525383,NA,NA,NA,NA,1.72373443014306,NA,3.90140781121817,NA,NA,NA,NA,3.92448810934105,NA
"2464",11.0415113963315,9.19626998240843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01039621560711,NA
"2465",NA,NA,NA,NA,NA,NA,3.79769973413537,NA,5.05305767854177,3.74436605562307,NA,NA,NA,2.94431385013628,9.83812516176881
"2466",NA,NA,NA,NA,NA,NA,2.89683662193605,NA,NA,NA,NA,4.07920598272497,NA,NA,NA
"2467",NA,NA,13.1497651475005,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.68523865302565,NA,NA
"2468",NA,10.7848836833993,NA,NA,NA,10.12381276395,NA,NA,NA,NA,NA,13.5603975345484,NA,NA,NA
"2469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9843281769572,9.6917402709011,NA,NA,NA
"2470",NA,NA,NA,NA,5.76422436119179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2471",NA,NA,NA,5.25518628305162,4.92171566120666,NA,NA,NA,NA,NA,NA,NA,5.62732441570982,1.98038348839715,NA
"2472",NA,9.01323470386655,NA,NA,NA,NA,NA,2.49358491716896,6.43030706846398,4.50620013359897,NA,NA,NA,NA,7.61382812340228
"2473",NA,NA,NA,NA,NA,NA,3.68293832611528,NA,NA,NA,5.97825376954973,7.75345659012342,3.89252854521418,NA,7.115864453143
"2474",8.93828639212412,9.59652035021573,13.4505271702197,NA,NA,NA,NA,NA,NA,NA,NA,11.1488294767243,NA,0,NA
"2475",NA,7.93203381466662,NA,3.13230913558636,NA,NA,6.91708474579097,NA,NA,NA,NA,NA,NA,NA,NA
"2476",10.334569010326,NA,12.5624251404323,NA,NA,7.96521322349779,NA,NA,8.66625713427936,NA,NA,9.89541480385289,NA,NA,NA
"2477",NA,NA,NA,NA,NA,NA,4.90517392190305,4.09463465358944,NA,6.60618438146304,NA,NA,NA,NA,5.10818869736199
"2478",7.44616675634087,NA,7.3630565153763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2479",NA,NA,NA,NA,NA,NA,11.6324100060636,NA,NA,NA,NA,NA,NA,NA,13.0188304140171
"2480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.73095332086972,13.2221487218415
"2481",NA,NA,NA,NA,NA,NA,NA,NA,9.21194800677011,NA,6.91534889460853,NA,NA,NA,NA
"2482",NA,NA,12.5237520800176,4.75252838693066,NA,NA,7.39966314812999,NA,NA,NA,NA,NA,NA,NA,5.96144499577297
"2483",NA,2.63182553016312,12.0845210092064,NA,NA,NA,NA,NA,7.78048010830834,NA,6.66048679017402,NA,NA,NA,NA
"2484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2485",NA,NA,NA,NA,NA,NA,NA,NA,9.22873007606945,NA,NA,NA,NA,2.15462487940633,4.77547639623709
"2486",NA,8.97762387146152,NA,NA,NA,6.83982288084621,8.05628136447138,NA,NA,NA,NA,NA,NA,3.82406593550478,NA
"2487",NA,7.31601278106058,NA,NA,NA,5.47430379608739,NA,NA,8.68322751042867,4.8975918511938,NA,NA,NA,NA,NA
"2488",NA,5.27924463351506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2489",NA,NA,NA,NA,NA,3.03179895347712,NA,NA,6.10097313630703,NA,NA,NA,NA,NA,NA
"2490",7.15112615371721,NA,NA,NA,NA,4.16437255200811,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2491",NA,NA,14.9593162864595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2492",NA,4.40842851804845,NA,NA,9.07060372385115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2493",NA,NA,NA,NA,NA,7.38887766630161,NA,NA,5.67112217762373,NA,NA,NA,9.41485614182982,NA,NA
"2494",10.6933124679837,NA,NA,NA,NA,NA,4.85856625043728,NA,NA,NA,NA,NA,NA,NA,NA
"2495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.54062732120511,NA,NA
"2496",NA,NA,NA,NA,NA,NA,NA,1.63432476272049,6.84006756369611,NA,NA,NA,NA,NA,NA
"2497",NA,NA,14.8968905302691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2498",NA,NA,NA,NA,NA,NA,NA,5.66249367925205,NA,NA,NA,NA,NA,NA,5.8937037675323
"2499",NA,NA,NA,NA,NA,7.72419730536462,NA,NA,NA,NA,NA,NA,NA,2.53242201757292,NA
"2500",NA,NA,NA,NA,NA,NA,4.83322673637945,NA,NA,NA,NA,NA,NA,3.47492812794143,NA
"2501",NA,NA,14.3065477344004,NA,NA,NA,NA,6.87861192394053,NA,NA,NA,11.2320930912025,NA,NA,NA
"2502",NA,NA,NA,NA,NA,NA,NA,5.23921797788445,NA,NA,NA,11.3221625606398,NA,NA,NA
"2503",NA,NA,NA,NA,5.87231939438958,5.22376785602605,NA,NA,NA,NA,NA,NA,6.43549197119724,NA,NA
"2504",NA,NA,NA,4.41474027596109,NA,NA,5.4563452126451,NA,NA,NA,NA,NA,NA,NA,NA
"2505",NA,NA,NA,NA,NA,NA,NA,6.06369818433407,NA,NA,NA,NA,NA,NA,NA
"2506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33405463916025,NA,NA,NA,NA
"2507",NA,NA,NA,NA,14.6774514502535,NA,NA,NA,NA,NA,NA,NA,15.226247399115,NA,NA
"2508",NA,NA,NA,NA,NA,NA,NA,NA,4.9840426346966,NA,NA,NA,NA,NA,NA
"2509",NA,NA,NA,5.70565879273403,NA,NA,4.26548176103854,NA,NA,NA,NA,7.29009458856448,NA,NA,NA
"2510",NA,8.21187210541627,10.1785720600201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.42467982167876
"2511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2513",6.47573252478132,NA,NA,NA,NA,3.87425544755802,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2514",NA,10.4158543485959,NA,7.15073119218425,NA,NA,NA,7.97266290445016,15.0925572967492,6.99392534805653,NA,NA,NA,NA,NA
"2515",NA,NA,5.06674439688788,NA,5.17910131506719,NA,NA,NA,3.28668245268663,NA,NA,NA,NA,NA,2.6535645739407
"2516",NA,NA,NA,2.25804264243606,2.44213852963096,NA,NA,NA,NA,2.59120837078831,NA,NA,NA,NA,NA
"2517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.56396626866268
"2518",NA,13.0530502254356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2519",NA,NA,17.2011084676294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2520",4.08673596084344,NA,NA,NA,1.26077788365958,NA,2.09284181727688,3.02124278621861,NA,NA,NA,NA,NA,NA,NA
"2521",4.94544755131688,NA,NA,NA,4.73270917948293,NA,4.59713339577766,NA,NA,NA,NA,NA,NA,NA,NA
"2522",NA,9.31775861665339,NA,NA,NA,13.9326430990757,NA,9.93735556882816,14.500599485901,NA,NA,16.9848242856431,NA,NA,NA
"2523",NA,6.98328228185944,NA,NA,NA,NA,NA,NA,NA,3.71588603050454,NA,NA,NA,NA,NA
"2524",NA,NA,NA,NA,NA,NA,2.89356264117512,NA,NA,NA,NA,NA,NA,NA,NA
"2525",NA,NA,NA,4.9413844708528,NA,NA,NA,3.26975858782823,NA,6.99618006332029,NA,11.2221066701896,10.0541557215897,3.29644968335177,NA
"2526",NA,NA,NA,NA,6.66922873820823,NA,NA,NA,NA,NA,NA,NA,NA,2.81143212236449,NA
"2527",NA,NA,NA,4.34722075832399,NA,9.98814692488199,7.94352304382361,7.24654567732768,NA,NA,NA,NA,NA,NA,NA
"2528",NA,NA,NA,NA,10.1402780570124,NA,NA,NA,3.14192102375904,NA,NA,NA,NA,NA,NA
"2529",9.19334256173607,NA,10.1218971050275,NA,NA,NA,NA,NA,NA,NA,6.95381066755625,NA,10.6096170606226,NA,NA
"2530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.13945841114064
"2531",NA,NA,10.4622804580314,3.78176467564211,NA,NA,3.51240120059706,3.88196403014901,5.63805811250534,5.3303825364792,NA,NA,NA,NA,NA
"2532",NA,NA,NA,NA,8.00801722289644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2534",NA,NA,NA,NA,NA,NA,NA,5.87483624412807,NA,5.30541364502232,NA,14.1971538694477,NA,2.9915343524383,NA
"2535",NA,6.39830073705852,NA,2.62571029589056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.02052285990676,NA,NA,7.48543108078472
"2537",NA,NA,NA,5.03822944030004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2538",NA,NA,NA,NA,NA,11.3782783605217,NA,NA,NA,NA,NA,NA,15.9538887870247,NA,NA
"2539",NA,NA,18.3970214750379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8242181839608
"2540",NA,NA,NA,NA,NA,8.99161625341821,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2541",NA,NA,NA,NA,NA,NA,5.81123043180965,7.53084088475135,NA,NA,9.28550961296393,NA,NA,NA,4.34828594475982
"2542",NA,NA,NA,NA,NA,NA,7.91715803774905,NA,NA,NA,NA,10.9132183541683,15.8369420983634,NA,NA
"2543",NA,NA,NA,NA,NA,1.80151103385851,4.80221979755382,5.61811345330547,NA,NA,NA,NA,NA,NA,5.93541891978246
"2544",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.121662336634,NA,NA,NA,NA,NA
"2545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6229648483187,NA,NA,NA
"2546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2547",NA,NA,18.6656069693266,NA,NA,8.72455001561659,NA,NA,NA,NA,11.2632575716783,NA,NA,NA,NA
"2548",NA,8.84151385808409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.92655685874299,NA,NA
"2549",NA,NA,NA,NA,NA,6.93620803409158,8.01300395824245,NA,NA,NA,NA,NA,NA,NA,NA
"2550",NA,6.5908103276609,NA,4.67535835919543,NA,3.70320209335692,NA,NA,4.45458799702282,NA,NA,NA,NA,NA,NA
"2551",NA,NA,NA,NA,4.88198976646692,3.70754905247087,5.0276873327776,NA,NA,NA,NA,NA,NA,NA,NA
"2552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.88885548618345,NA,6.11573267431249
"2553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2554",NA,NA,12.4121362396463,NA,NA,NA,NA,NA,6.21222561674693,2.11555994962134,NA,NA,NA,NA,NA
"2555",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.29429448055869,10.8496898308516,NA,NA,NA,NA
"2556",NA,6.45032334644156,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.84061953549166,NA,NA,NA
"2557",NA,7.92570184834576,NA,NA,NA,NA,5.91948951638672,NA,NA,NA,NA,NA,NA,NA,NA
"2558",6.16862721643225,9.79187998052394,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0047243490721,NA,NA,NA
"2559",NA,NA,NA,NA,NA,NA,NA,NA,3.7863043883195,NA,NA,NA,NA,NA,NA
"2560",10.6929979690703,9.53082756118064,NA,NA,NA,NA,NA,NA,NA,5.45026316337212,NA,13.4192346670203,NA,NA,NA
